City,SSP,Year,ElectricityInflationRate,FuelInflationRate,Weight_MarginalAnnualCostSavings,Weight_MarginalAnnualGovtSavings,Weight_GHGEmissionSavings20yr,BuildingFootprintArea_m2,V_bites,Albedo_roof,A_ST,Rvalue_roof,Loan,Rebate,Rvalue_wall,Glazing,IntRate,Infiltration,Electax,SHGC,Fueltax,A_PV,TotalOperationalCO2Save_kgCO2,TotalEmbodiedCO2_kgCO2,CostAnnualSysSave_CAD,TotalCO2Sav,AnnSCCSav_CAD,BaseCostAnnual_CAD,PercentCostSysSav_percent,AnnGovtCostSav_CAD
Calgary,SSP245,2025,0.01,0.01,0.6,0.2,0.2,130,0.25,0.7,0.1,6.17,8000,20000,4.76,0.35,0.5,0.75,8,0.7,6,0.6,101086,13985,433,87101,1255,2114,20,-1293
Calgary,SSP245,2025,0.05,0.01,0.6,0.2,0.2,130,0.25,0.3,0.4,6.17,10000,30000,4.76,0.3,0.25,0.5,8,0.7,2,0.6,101086,13985,1203,87101,1255,2516,48,-1915
Calgary,SSP245,2025,0.01,0.05,0.6,0.2,0.2,130,0.25,0.5,0.1,6.17,0,25000,4.76,0.1,1.5,0.75,6,0.7,2,0.6,101086,13985,853,87101,1255,2739,31,-1519
Calgary,SSP245,2025,0.05,0.05,0.6,0.2,0.2,130,0.05,0.1,0.3,6.17,8000,25000,4.76,0.2,0.5,1.5,4,0.7,10,0.6,99167,13205,1197,85962,1239,3140,38,-1620
Calgary,SSP245,2025,0.01,0.01,0.6,0.2,0.2,130,0.17,0.4,0.4,6.17,4000,30000,5.26,0.25,0.5,0.5,0,0.7,4,0.6,99999,15043,637,84955,1224,2114,30,-1827
Calgary,SSP245,2025,0.05,0.01,0.6,0.2,0.2,130,0.05,0.2,0.4,6.17,6000,30000,4.76,0.1,0.75,1.25,8,0.7,2,0.6,99167,13205,1270,85962,1239,2516,50,-1876
Calgary,SSP245,2025,0.01,0.05,0.6,0.2,0.2,130,0.25,0.4,0.3,6.17,2000,35000,4.76,0.2,1.25,0.5,10,0.7,10,0.6,101086,13985,1485,87101,1255,2739,54,-2176
Calgary,SSP245,2025,0.05,0.05,0.6,0.2,0.2,130,0.05,0.2,0.6,6.17,0,35000,4.76,0.3,1,1,2,0.7,2,0.6,99167,13205,1679,85962,1239,3140,53,-2107
Calgary,SSP245,2025,0.01,0.01,0.6,0.2,0.2,130,0.25,0.1,0.2,6.17,4000,30000,4.76,0.35,0.75,0.75,0,0.7,6,0.6,101086,13985,956,87101,1255,2114,45,-1829
Calgary,SSP245,2025,0.05,0.01,0.6,0.2,0.2,130,0.05,0.5,0.3,6.17,4000,20000,4.76,0.2,0.75,0.5,6,0.7,2,0.6,99167,13205,676,85962,1239,2516,27,-1257
Calgary,SSP245,2025,0.01,0.05,0.6,0.2,0.2,130,0.25,0.1,0.3,6.17,10000,40000,4.76,0.3,0.75,1.5,2,0.6,10,0.6,96699,13985,1718,82714,1192,2739,63,-2495
Calgary,SSP245,2025,0.05,0.05,0.6,0.2,0.2,130,0.05,0.3,0.5,6.17,0,25000,4.76,0.25,0.25,1,10,0.7,8,0.6,99167,13205,1187,85962,1239,3140,38,-1593
Calgary,SSP245,2025,0.01,0.01,0.6,0.2,0.2,130,0.25,0.4,0.1,6.17,10000,40000,4.76,0.2,0.75,1.25,6,0.7,6,0.6,101086,13985,1570,87101,1255,2114,74,-2477
Calgary,SSP245,2025,0.05,0.01,0.6,0.2,0.2,130,0.05,0.7,0.3,6.17,6000,30000,4.76,0.2,0.75,1,10,0.7,6,0.6,99167,13205,1296,85962,1239,2516,52,-1903
Calgary,SSP245,2025,0.01,0.05,0.6,0.2,0.2,130,0.25,0.4,0.1,6.17,10000,45000,4.76,0.3,1.5,1.25,6,0.6,4,0.6,96699,13985,1947,82714,1192,2739,71,-2734
Calgary,SSP245,2025,0.05,0.05,0.6,0.2,0.2,130,0.05,0.3,0.1,6.17,0,20000,4.76,0.35,0.75,0.75,4,0.6,8,0.6,94607,13205,817,81402,1173,3140,26,-1257
Calgary,SSP245,2030,0.01,0.01,0.6,0.2,0.2,130,0.21,0.1,0.6,6.17,0,25000,4.76,0.3,1,1.25,8,0.6,8,0.6,98647,13829,849,84818,1222,2041,42,-1557
Calgary,SSP245,2030,0.05,0.01,0.6,0.2,0.2,130,0.05,0.4,0.3,6.67,0,35000,4.76,0.35,0.75,0.75,4,0.7,8,0.6,103067,13890,1670,89177,1285,2442,68,-2145
Calgary,SSP245,2030,0.01,0.05,0.6,0.2,0.2,130,0.21,0.2,0.2,6.17,2000,20000,4.76,0.25,1,0.5,10,0.6,0,0.6,98647,13829,721,84818,1222,2628,27,-1253
Calgary,SSP245,2030,0.05,0.05,0.6,0.2,0.2,130,0.25,0.1,0.3,6.67,2000,30000,4.76,0.15,1.25,1.5,4,0.7,4,0.6,105051,14670,1475,90381,1302,3029,49,-1843
Calgary,SSP245,2030,0.01,0.01,0.6,0.2,0.2,130,0.25,0.2,0.2,6.67,4000,25000,4.76,0.1,1.25,1.5,0,0.7,8,0.6,105051,14670,718,90381,1302,2041,35,-1527
Calgary,SSP245,2030,0.05,0.01,0.6,0.2,0.2,130,0.05,0.6,0.4,6.17,0,50000,4.76,0.25,0.75,0.75,4,0.7,2,0.6,103067,13205,2679,89862,1295,2442,110,-3018
Calgary,SSP245,2030,0.01,0.05,0.6,0.2,0.2,130,0.05,0.7,0.6,6.17,2000,25000,4.76,0.3,1.5,0.5,10,0.7,8,0.6,103067,13205,1169,89862,1295,2628,44,-1589
Calgary,SSP245,2030,0.05,0.05,0.6,0.2,0.2,130,0.25,0.3,0.3,6.17,0,30000,4.76,0.15,0.75,0.5,8,0.7,8,0.6,105051,13985,1694,91066,1313,3029,56,-1890
Calgary,SSP245,2030,0.01,0.01,0.6,0.2,0.2,130,0.25,0.2,0.5,6.17,8000,30000,4.76,0.3,1,1.25,4,0.7,2,0.6,105051,13985,1185,91066,1313,2041,58,-1846
Calgary,SSP245,2030,0.05,0.01,0.6,0.2,0.2,130,0.05,0.6,0.2,6.17,10000,40000,4.76,0.4,1,1.25,8,0.7,6,0.6,103067,13205,2173,89862,1295,2442,89,-2513
Calgary,SSP245,2030,0.01,0.05,0.6,0.2,0.2,130,0.05,0.4,0.6,6.67,6000,45000,4.76,0.25,0.25,1.25,2,0.7,8,0.6,103067,13890,2142,89177,1285,2628,82,-2780
Calgary,SSP245,2030,0.05,0.05,0.6,0.2,0.2,130,0.25,0.3,0.5,6.17,6000,20000,4.76,0.1,1,1.5,8,0.7,10,0.6,105051,13985,1142,91066,1313,3029,38,-1330
Calgary,SSP245,2030,0.01,0.01,0.6,0.2,0.2,130,0.25,0.4,0.2,6.17,2000,40000,4.76,0.1,0.5,1.5,4,0.7,2,0.6,105051,13985,1752,91066,1313,2041,86,-2422
Calgary,SSP245,2030,0.05,0.01,0.6,0.2,0.2,130,0.09,0.6,0.4,6.17,8000,50000,4.76,0.4,1.5,1,8,0.7,10,0.6,103210,13361,2715,89849,1295,2442,111,-3089
Calgary,SSP245,2030,0.01,0.05,0.6,0.2,0.2,130,0.25,0.2,0.6,6.17,8000,35000,4.76,0.25,0.5,0.75,0,0.7,2,0.6,105051,13985,1663,91066,1313,2628,63,-2149
Calgary,SSP245,2030,0.05,0.05,0.6,0.2,0.2,130,0.25,0.5,0.2,6.17,2000,30000,5.26,0.35,1.25,0.5,10,0.7,6,0.6,105051,15355,1365,89696,1292,3029,45,-1900
Calgary,SSP245,2030,0.01,0.01,0.6,0.2,0.2,130,0.25,0.7,0.3,6.17,2000,45000,4.76,0.15,0.75,1.25,4,0.7,4,0.6,105051,13985,2044,91066,1313,2041,100,-2724
Calgary,SSP245,2030,0.05,0.01,0.6,0.2,0.2,130,0.09,0.3,0.1,6.17,10000,45000,4.76,0.1,0.5,0.5,8,0.7,2,0.6,103210,13361,2455,89849,1295,2442,101,-2823
Calgary,SSP245,2030,0.01,0.05,0.6,0.2,0.2,130,0.25,0.7,0.3,6.17,6000,20000,4.76,0.35,1.25,1,2,0.7,10,0.6,105051,13985,820,91066,1313,2628,31,-1270
Calgary,SSP245,2030,0.05,0.05,0.6,0.2,0.2,130,0.05,0.5,0.4,6.17,8000,20000,5.26,0.1,0.75,1.25,8,0.7,6,0.6,103067,14575,882,88492,1275,3029,29,-1335
Calgary,SSP245,2035,0.01,0.01,0.6,0.2,0.2,130,0.13,0.7,0.2,6.17,10000,25000,4.76,0.3,1.5,0.75,10,0.7,8,0.6,102120,13517,760,88602,1277,2110,36,-1567
Calgary,SSP245,2035,0.05,0.01,0.6,0.2,0.2,130,0.05,0.7,0.4,6.17,10000,45000,4.76,0.1,1,1.5,8,0.7,4,0.6,101731,13205,2178,88526,1276,2520,86,-2784
Calgary,SSP245,2035,0.01,0.05,0.6,0.2,0.2,130,0.25,0.3,0.2,6.17,2000,35000,4.76,0.35,1.5,1,8,0.7,2,0.6,103550,13985,1471,89565,1291,2725,54,-2123
Calgary,SSP245,2035,0.05,0.05,0.6,0.2,0.2,130,0.05,0.2,0.4,6.17,10000,35000,4.76,0.2,1.5,1.25,0,0.7,8,0.6,101731,13205,1731,88526,1276,3135,55,-2138
Calgary,SSP245,2035,0.01,0.01,0.6,0.2,0.2,130,0.21,0.1,0.4,6.67,4000,25000,5.26,0.4,0.25,1,6,0.7,10,0.6,103001,15884,260,87117,1255,2110,12,-1577
Calgary,SSP245,2035,0.05,0.01,0.6,0.2,0.2,130,0.25,0.2,0.2,6.17,10000,35000,4.76,0.1,1.5,1.5,8,0.7,6,0.6,103550,13985,1473,89565,1291,2520,58,-2158
Calgary,SSP245,2035,0.01,0.05,0.6,0.2,0.2,130,0.25,0.1,0.4,6.17,0,25000,5.26,0.1,0.25,0.5,2,0.7,10,0.6,103550,15355,588,88195,1271,2725,22,-1550
Calgary,SSP245,2035,0.05,0.05,0.6,0.2,0.2,130,0.25,0.6,0.4,6.17,6000,25000,4.76,0.25,0.75,0.5,8,0.7,8,0.6,103550,13985,1139,89565,1291,3135,36,-1605
Calgary,SSP245,2035,0.01,0.01,0.6,0.2,0.2,130,0.05,0.3,0.4,6.67,10000,45000,4.76,0.25,1.25,0.5,2,0.7,10,0.6,101731,13890,1755,87841,1266,2110,83,-2748
Calgary,SSP245,2035,0.05,0.01,0.6,0.2,0.2,130,0.05,0.3,0.1,6.17,2000,35000,5.26,0.2,1.25,0.75,0,0.7,10,0.6,101731,14575,1219,87156,1256,2520,48,-2123
Calgary,SSP245,2035,0.01,0.05,0.6,0.2,0.2,130,0.25,0.6,0.4,6.17,0,20000,4.76,0.2,1.5,1.5,8,0.7,4,0.6,103550,13985,622,89565,1291,2725,23,-1239
Calgary,SSP245,2035,0.05,0.05,0.6,0.2,0.2,130,0.25,0.4,0.5,7.17,8000,20000,4.76,0.35,1,0.5,0,0.7,6,0.6,103550,15355,462,88195,1271,3135,15,-1256
Calgary,SSP245,2035,0.01,0.01,0.6,0.2,0.2,130,0.17,0.4,0.4,6.67,4000,35000,4.76,0.35,0.5,1,2,0.7,2,0.6,102517,14358,1131,88159,1270,2110,54,-2125
Calgary,SSP245,2035,0.05,0.01,0.6,0.2,0.2,130,0.09,0.1,0.1,6.17,0,40000,4.76,0.2,1,1.25,4,0.7,6,0.6,101833,13361,1831,88472,1275,2520,73,-2426
Calgary,SSP245,2035,0.01,0.05,0.6,0.2,0.2,130,0.25,0.7,0.4,6.17,10000,40000,4.76,0.15,0.5,0.75,0,0.7,0,0.6,103550,13985,1770,89565,1291,2725,65,-2450
Calgary,SSP245,2035,0.05,0.05,0.6,0.2,0.2,130,0.05,0.6,0.1,6.17,0,50000,4.76,0.25,0.5,1,10,0.7,0,0.6,101731,13205,2623,88526,1276,3135,84,-3040
Calgary,SSP245,2035,0.01,0.01,0.6,0.2,0.2,130,0.05,0.3,0.1,6.17,10000,30000,4.76,0.3,0.5,1.25,10,0.7,10,0.6,101731,13205,1136,88526,1276,2110,54,-1930
Calgary,SSP245,2035,0.05,0.01,0.6,0.2,0.2,130,0.09,0.3,0.5,6.17,0,25000,4.76,0.2,1,0.5,8,0.7,6,0.6,101833,13361,995,88472,1275,2520,39,-1558
Calgary,SSP245,2035,0.01,0.05,0.6,0.2,0.2,130,0.25,0.3,0.3,6.17,2000,20000,4.76,0.4,1.25,1.25,0,0.7,10,0.6,103550,13985,630,89565,1291,2725,23,-1251
Calgary,SSP245,2035,0.05,0.05,0.6,0.2,0.2,130,0.05,0.1,0.6,6.17,0,50000,4.76,0.2,0.75,0.5,0,0.6,6,0.6,95887,13205,2507,82682,1192,3135,80,-3006
Calgary,SSP245,2040,0.01,0.01,0.6,0.2,0.2,130,0.25,0.3,0.1,6.67,2000,20000,4.76,0.4,1.5,1.5,4,0.7,4,0.6,106122,14670,416,91452,1318,2218,19,-1226
Calgary,SSP245,2040,0.05,0.01,0.6,0.2,0.2,130,0.05,0.4,0.4,6.17,6000,30000,4.76,0.25,0.25,1.25,0,0.7,4,0.6,104141,13205,1520,90936,1311,2679,57,-1849
Calgary,SSP245,2040,0.01,0.05,0.6,0.2,0.2,130,0.25,0.1,0.1,6.17,10000,20000,4.76,0.3,1.5,1,8,0.7,2,0.6,106122,13985,784,92137,1328,2837,28,-1251
Calgary,SSP245,2040,0.05,0.05,0.6,0.2,0.2,130,0.17,0.6,0.6,6.67,6000,30000,4.76,0.25,0.25,1,4,0.6,10,0.6,101046,14358,1562,86688,1249,3299,47,-1920
Calgary,SSP245,2040,0.01,0.01,0.6,0.2,0.2,130,0.05,0.3,0.2,6.17,2000,20000,4.76,0.35,1.25,0.5,10,0.7,4,0.6,104141,13205,677,90936,1311,2218,31,-1264
Calgary,SSP245,2040,0.05,0.01,0.6,0.2,0.2,130,0.25,0.5,0.3,6.17,8000,35000,4.76,0.1,0.5,1.25,2,0.7,0,0.6,106122,13985,1705,92137,1328,2679,64,-2152
Calgary,SSP245,2040,0.01,0.05,0.6,0.2,0.2,130,0.25,0.5,0.2,6.17,6000,40000,5.76,0.15,0.25,0.5,10,0.6,10,0.6,102158,16725,1341,85433,1230,2837,47,-2535
Calgary,SSP245,2040,0.05,0.05,0.6,0.2,0.2,130,0.05,0.6,0.2,6.67,10000,30000,4.76,0.2,1,0.5,10,0.7,2,0.6,104141,13890,1597,90251,1301,3299,48,-1921
Calgary,SSP245,2040,0.01,0.01,0.6,0.2,0.2,130,0.21,0.3,0.3,6.17,2000,20000,4.76,0.35,1.25,1.25,4,0.7,6,0.6,105578,13829,605,91749,1322,2218,27,-1237
Calgary,SSP245,2040,0.05,0.01,0.6,0.2,0.2,130,0.05,0.6,0.2,6.17,10000,20000,4.76,0.15,0.75,1,10,0.7,4,0.6,104141,13205,1026,90936,1311,2679,38,-1343
Calgary,SSP245,2040,0.01,0.05,0.6,0.2,0.2,130,0.25,0.1,0.3,6.17,4000,20000,4.76,0.15,0.5,0.5,2,0.7,8,0.6,106122,13985,817,92137,1328,2837,29,-1272
Calgary,SSP245,2040,0.05,0.05,0.6,0.2,0.2,130,0.25,0.6,0.5,7.17,0,20000,4.76,0.25,0.25,0.75,4,0.7,6,0.6,106122,15355,710,90767,1308,3299,22,-1252
Calgary,SSP245,2040,0.01,0.01,0.6,0.2,0.2,130,0.25,0.2,0.3,6.17,2000,25000,4.76,0.1,0.5,0.5,0,0.7,8,0.6,106122,13985,878,92137,1328,2218,40,-1531
Calgary,SSP245,2040,0.05,0.01,0.6,0.2,0.2,130,0.09,0.6,0.2,6.17,0,25000,4.76,0.3,0.25,0.75,8,0.7,2,0.6,104323,13361,1237,90962,1311,2679,46,-1560
Calgary,SSP245,2040,0.01,0.05,0.6,0.2,0.2,130,0.21,0.7,0.4,6.17,4000,30000,4.76,0.1,0.75,0.5,6,0.7,0,0.6,105578,13829,1369,91749,1322,2837,48,-1836
Calgary,SSP245,2040,0.05,0.05,0.6,0.2,0.2,130,0.05,0.4,0.6,6.17,10000,25000,4.76,0.15,1.5,1.25,2,0.6,6,0.6,100068,13205,1413,86863,1252,3299,43,-1549
Calgary,SSP245,2040,0.01,0.01,0.6,0.2,0.2,130,0.05,0.4,0.6,6.17,10000,25000,5.26,0.4,1,1.25,10,0.7,6,0.6,104141,14575,655,89566,1291,2218,30,-1605
Calgary,SSP245,2040,0.05,0.01,0.6,0.2,0.2,130,0.05,0.1,0.3,6.17,2000,20000,4.76,0.25,1,0.5,0,0.7,2,0.6,104141,13205,906,90936,1311,2679,34,-1206
Calgary,SSP245,2040,0.01,0.05,0.6,0.2,0.2,130,0.25,0.4,0.4,6.17,0,20000,4.76,0.25,0.25,0.75,4,0.7,0,0.6,106122,13985,763,92137,1328,2837,27,-1209
Calgary,SSP245,2040,0.05,0.05,0.6,0.2,0.2,130,0.21,0.1,0.1,6.17,4000,35000,5.26,0.3,1.5,1,8,0.7,6,0.6,105578,15199,1618,90379,1302,3299,49,-2180
Calgary,SSP245,2045,0.01,0.01,0.6,0.2,0.2,130,0.25,0.7,0.6,6.17,4000,20000,4.76,0.1,0.5,0.75,8,0.7,0,0.6,105089,13985,586,91104,1313,2202,27,-1255
Calgary,SSP245,2045,0.05,0.01,0.6,0.2,0.2,130,0.05,0.2,0.2,6.67,4000,25000,4.76,0.35,1,1.5,0,0.7,0,0.6,103373,13890,998,89482,1290,2670,37,-1505
Calgary,SSP245,2045,0.01,0.05,0.6,0.2,0.2,130,0.25,0.2,0.6,6.67,8000,35000,4.76,0.35,1.25,1.5,8,0.7,2,0.6,105089,14670,1464,90419,1303,2808,52,-2153
Calgary,SSP245,2045,0.05,0.05,0.6,0.2,0.2,130,0.13,0.2,0.1,6.17,10000,30000,4.76,0.2,1.25,1.25,2,0.7,10,0.6,103771,13517,1660,90254,1301,3275,51,-1881
Calgary,SSP245,2045,0.01,0.01,0.6,0.2,0.2,130,0.05,0.1,0.6,6.17,4000,30000,5.26,0.35,0.5,1.5,6,0.7,4,0.6,103373,14575,889,88797,1280,2202,40,-1859
Calgary,SSP245,2045,0.05,0.01,0.6,0.2,0.2,130,0.05,0.3,0.5,6.17,10000,40000,4.76,0.3,0.5,0.5,8,0.7,8,0.6,103373,13205,2159,90167,1300,2670,81,-2543
Calgary,SSP245,2045,0.01,0.05,0.6,0.2,0.2,130,0.21,0.4,0.1,6.17,2000,50000,4.76,0.3,1.25,1.25,8,0.7,10,0.6,104598,13829,2541,90769,1308,2808,91,-3074
Calgary,SSP245,2045,0.05,0.05,0.6,0.2,0.2,130,0.05,0.3,0.4,6.17,10000,30000,4.76,0.15,1.5,1,8,0.7,2,0.6,103373,13205,1689,90167,1300,3275,52,-1875
Calgary,SSP245,2045,0.01,0.01,0.6,0.2,0.2,130,0.25,0.2,0.4,6.17,4000,20000,4.76,0.35,0.75,1.25,4,0.7,4,0.6,105089,13985,577,91104,1313,2202,26,-1245
Calgary,SSP245,2045,0.05,0.01,0.6,0.2,0.2,130,0.05,0.2,0.3,6.17,4000,35000,4.76,0.35,0.75,0.5,8,0.7,4,0.6,103373,13205,1824,90167,1300,2670,68,-2185
Calgary,SSP245,2045,0.01,0.05,0.6,0.2,0.2,130,0.09,0.3,0.6,7.17,4000,20000,4.76,0.2,0.75,0.75,10,0.7,10,0.6,103517,14731,535,88786,1279,2808,19,-1317
Calgary,SSP245,2045,0.05,0.05,0.6,0.2,0.2,130,0.05,0.2,0.1,6.17,0,20000,5.26,0.4,0.25,1.25,8,0.7,6,0.6,103373,14575,809,88797,1280,3275,25,-1287
Calgary,SSP245,2045,0.01,0.01,0.6,0.2,0.2,130,0.05,0.4,0.1,6.17,8000,20000,4.76,0.4,1.5,0.75,10,0.7,6,0.6,103373,13205,652,90167,1300,2202,30,-1275
Calgary,SSP245,2045,0.05,0.01,0.6,0.2,0.2,130,0.05,0.1,0.1,6.17,8000,35000,4.76,0.15,1,1,10,0.7,2,0.6,103373,13205,1837,90167,1300,2670,69,-2206
Calgary,SSP245,2045,0.01,0.05,0.6,0.2,0.2,130,0.05,0.5,0.1,6.67,0,20000,5.26,0.25,1.25,0.75,10,0.7,6,0.6,103373,15260,344,88112,1270,2808,12,-1275
Calgary,SSP245,2045,0.05,0.05,0.6,0.2,0.2,130,0.05,0.7,0.1,6.17,4000,25000,4.76,0.35,0.5,1,6,0.7,6,0.6,103373,13205,1433,90167,1300,3275,44,-1596
Calgary,SSP245,2045,0.01,0.01,0.6,0.2,0.2,130,0.09,0.4,0.5,7.17,6000,30000,4.76,0.4,1.5,0.5,10,0.7,10,0.6,103517,14731,894,88786,1279,2202,41,-1880
Calgary,SSP245,2045,0.05,0.01,0.6,0.2,0.2,130,0.05,0.3,0.2,6.67,0,25000,4.76,0.1,0.25,1.25,6,0.7,10,0.6,103373,13890,1073,89482,1290,2670,40,-1571
Calgary,SSP245,2045,0.01,0.05,0.6,0.2,0.2,130,0.25,0.6,0.3,6.17,10000,25000,4.76,0.25,0.25,0.5,8,0.7,10,0.6,105089,13985,1157,91104,1313,2808,41,-1661
Calgary,SSP245,2045,0.05,0.05,0.6,0.2,0.2,130,0.13,0.6,0.1,6.67,4000,40000,4.76,0.4,1.25,1.5,4,0.6,4,0.6,99226,14202,2043,85024,1225,3275,62,-2447
Calgary,SSP245,2050,0.01,0.01,0.6,0.2,0.2,130,0.17,0.7,0.3,6.17,2000,50000,4.76,0.25,0.5,1,8,0.7,10,0.6,100587,13673,2384,86914,1253,2096,114,-3070
Calgary,SSP245,2050,0.05,0.01,0.6,0.2,0.2,130,0.05,0.7,0.4,6.67,0,40000,4.76,0.1,1,0.5,0,0.7,8,0.6,99760,13890,1932,85870,1238,2543,76,-2407
Calgary,SSP245,2050,0.01,0.05,0.6,0.2,0.2,130,0.25,0.4,0.4,6.17,2000,35000,4.76,0.2,0.75,0.5,4,0.6,10,0.6,97045,13985,1630,83060,1197,2666,61,-2167
Calgary,SSP245,2050,0.05,0.05,0.6,0.2,0.2,130,0.05,0.5,0.3,6.67,0,20000,5.76,0.35,1.5,1.5,8,0.7,8,0.6,101335,16630,-64,84705,1220,2546,-3,-1272
Calgary,SSP245,2050,0.01,0.01,0.6,0.2,0.2,130,0.21,0.6,0.2,6.17,10000,25000,4.76,0.3,1,0.75,0,0.7,8,0.6,101048,13829,899,87219,1257,2096,43,-1556
Calgary,SSP245,2050,0.05,0.01,0.6,0.2,0.2,130,0.25,0.4,0.2,6.17,8000,20000,4.76,0.15,0.25,0.75,2,0.6,0,0.6,97045,13985,910,83060,1197,2543,36,-1275
Calgary,SSP245,2050,0.01,0.05,0.6,0.2,0.2,130,0.25,0.5,0.5,6.67,8000,20000,4.76,0.35,0.5,0.75,6,0.7,10,0.6,101539,14670,691,86869,1252,2666,26,-1330
Calgary,SSP245,2050,0.05,0.05,0.6,0.2,0.2,130,0.25,0.7,0.4,6.17,4000,30000,4.76,0.15,1,0.75,2,0.7,6,0.6,101539,13985,1657,87554,1262,3113,53,-1850
Calgary,SSP245,2050,0.01,0.01,0.6,0.2,0.2,130,0.21,0.6,0.3,6.17,0,30000,4.76,0.15,1,1.5,6,0.7,4,0.6,101048,13829,1187,87219,1257,2096,57,-1833
Calgary,SSP245,2050,0.05,0.01,0.6,0.2,0.2,130,0.05,0.2,0.6,6.17,0,25000,4.76,0.15,1,0.75,6,0.7,2,0.6,99760,13205,1276,86555,1248,2543,50,-1552
Calgary,SSP245,2050,0.01,0.05,0.6,0.2,0.2,130,0.25,0.1,0.3,6.17,2000,30000,4.76,0.1,0.25,0.5,8,0.6,8,0.6,97045,13985,1363,83060,1197,2666,51,-1889
Calgary,SSP245,2050,0.05,0.05,0.6,0.2,0.2,130,0.21,0.5,0.3,6.17,2000,25000,4.76,0.3,0.25,1,4,0.7,10,0.6,101048,13829,1426,87219,1257,3113,46,-1590
Calgary,SSP245,2050,0.01,0.01,0.6,0.2,0.2,130,0.09,0.4,0.2,6.17,10000,25000,4.76,0.3,1.5,1.5,0,0.7,0,0.6,99905,13361,867,86544,1247,2096,41,-1501
Calgary,SSP245,2050,0.05,0.01,0.6,0.2,0.2,130,0.05,0.1,0.3,6.17,2000,25000,4.76,0.4,0.75,0.75,4,0.7,4,0.6,99760,13205,1270,86555,1248,2543,50,-1550
Calgary,SSP245,2050,0.01,0.05,0.6,0.2,0.2,130,0.25,0.2,0.5,6.17,0,50000,4.76,0.15,1.5,1,4,0.7,0,0.6,101539,13985,2481,87554,1262,2666,93,-2999
Calgary,SSP245,2050,0.05,0.05,0.6,0.2,0.2,130,0.05,0.7,0.6,6.17,0,25000,4.76,0.3,1.25,0.75,0,0.7,0,0.6,99760,13205,1381,86555,1248,3113,44,-1488
Calgary,SSP245,2050,0.01,0.01,0.6,0.2,0.2,130,0.25,0.7,0.3,6.17,2000,40000,4.76,0.25,1.5,0.75,6,0.7,6,0.6,101539,13985,1758,87554,1262,2096,84,-2437
Calgary,SSP245,2050,0.05,0.01,0.6,0.2,0.2,130,0.25,0.5,0.5,6.67,6000,35000,4.76,0.4,1.5,1.25,2,0.7,6,0.6,101539,14670,1575,86869,1252,2543,62,-2128
Calgary,SSP245,2050,0.01,0.05,0.6,0.2,0.2,130,0.05,0.7,0.5,6.17,8000,35000,4.76,0.3,0.5,1.25,8,0.7,10,0.6,99760,13205,1764,86555,1248,2666,66,-2237
Calgary,SSP245,2050,0.05,0.05,0.6,0.2,0.2,130,0.25,0.5,0.2,6.17,4000,20000,4.76,0.4,0.25,1,0,0.7,8,0.6,101539,13985,1093,87554,1262,3113,35,-1265
Calgary,SSP585,2025,0.01,0.01,0.6,0.2,0.2,130,0.21,0.5,0.4,6.17,0,50000,5.26,0.15,1,1.25,6,0.7,8,0.6,102850,15199,1858,87651,1263,2135,87,-3028
Calgary,SSP585,2025,0.05,0.01,0.6,0.2,0.2,130,0.05,0.3,0.6,7.67,2000,25000,4.76,0.2,0.5,1.25,0,0.7,0,0.6,101335,15260,486,86075,1240,2546,19,-1502
Calgary,SSP585,2025,0.01,0.05,0.6,0.2,0.2,130,0.25,0.4,0.4,6.17,8000,20000,4.76,0.1,1.25,1.25,6,0.7,2,0.6,103447,13985,640,89462,1289,2762,23,-1245
Calgary,SSP585,2025,0.05,0.05,0.6,0.2,0.2,130,0.25,0.7,0.3,6.17,0,25000,4.76,0.15,0.5,1.5,4,0.7,4,0.6,103447,13985,1119,89462,1289,3173,35,-1532
Calgary,SSP585,2025,0.01,0.01,0.6,0.2,0.2,130,0.25,0.7,0.1,6.17,6000,35000,4.76,0.3,1.25,1,6,0.7,2,0.6,103447,13985,1304,89462,1289,2135,61,-2128
Calgary,SSP585,2025,0.05,0.01,0.6,0.2,0.2,130,0.05,0.7,0.5,6.17,8000,20000,4.76,0.35,1.5,0.5,0,0.7,10,0.6,101335,13205,720,88130,1270,2546,28,-1235
Calgary,SSP585,2025,0.01,0.05,0.6,0.2,0.2,130,0.25,0.7,0.2,6.17,8000,40000,4.76,0.2,0.75,1.25,8,0.7,8,0.6,103447,13985,1851,89462,1289,2762,67,-2498
Calgary,SSP585,2025,0.05,0.05,0.6,0.2,0.2,130,0.05,0.6,0.2,6.17,0,20000,4.76,0.2,0.25,1.25,4,0.7,0,0.6,101335,13205,900,88130,1270,3173,28,-1217
Calgary,SSP585,2025,0.01,0.01,0.6,0.2,0.2,130,0.25,0.7,0.2,6.67,2000,40000,4.76,0.35,0.75,0.5,6,0.7,4,0.6,103447,14670,1434,88777,1279,2135,67,-2428
Calgary,SSP585,2025,0.05,0.01,0.6,0.2,0.2,130,0.25,0.7,0.3,6.17,2000,30000,5.26,0.35,1.25,0.75,10,0.7,0,0.6,103447,15355,890,88092,1269,2546,35,-1845
Calgary,SSP585,2025,0.01,0.05,0.6,0.2,0.2,130,0.25,0.5,0.5,6.17,8000,40000,5.26,0.2,0.5,1.5,2,0.7,8,0.6,103447,15355,1506,88092,1269,2762,55,-2488
